Genotype;D;H;I;T4;T5;T6
GL4_30_A_YA;0.59382302365317;-186.875717248615;3.7901038013943;0.0274612981252442;-0.484072945223091;0.270579688445165
GL4_5_C_YA;-3.51762569778877;-452.650174058947;-60.6749052489279;1.55504455336909;-0.179983249604865;-1.88926183923197
GL4_6_C_GS;-4.65936873555642;83.9980179413532;4.15304998546037;3.618117829377;0.268103345727287;-1.21436921301075
GL5_5_C_GS;-0.660642134067248;283.998026239965;49.1520783774532;2.41833016905745;4.86780459931276;1.58548876066103
GL5_6_A_GS;-1.4222119331785;62.4799299844864;25.7549315784447;0.890239261627629;1.03191867264328;-0.441156615542599
GL6_10_C_GS;3.13783318785209;-596.00200609033;-67.5091477675858;1.01839330248369;-1.13165613681099;3.98509709170775
GL6_15_D_GS;1.67441113943477;324.696954679485;17.7979478451729;0.350068849357147;0.493214265540203;1.76544591569597
GL6_18_D_YA;0.467457942618921;-463.793373677217;-72.6998210734759;-2.43905360926327;-1.23812941490089;-1.72893171880796
GL6_2_A_GS;-0.822472663767762;372.479940747275;53.2521098630498;-4.30937360166303;-3.36780819986821;-5.04085127889494
GL6_23_B_YA;-4.27157570663952;28.7596134060033;-7.54169177517542;4.55449684298765;2.00570892712437;-0.255793067993828
GL6_27_A_YA;0.394321972734145;-186.875716971986;-36.8092483596645;-1.3724703789724;-1.08402465654252;-1.32920148833093
GL7_10_C_YA;-3.6181455054612;-192.650165230555;-22.677964688064;1.55519178219551;-0.979704623168836;-1.88926249072814
GL7_12_A_YA;-2.60511224865958;-56.8757126664827;-8.4094231895445;4.02736254893403;2.31601199448465;1.07079205536613
GL7_14_B_YA;0.626211479616715;88.7596165504315;43.8530715036944;-0.844866930791088;0.00618881229694779;-0.655824803562311
GL7_15_D_GS;-0.724708862552168;-265.303067429364;-52.1994672575113;2.74981617277566;3.29292322470312;1.76544603878736
GL7_2_A_GS;-0.622956726018386;-747.520100760503;-88.4057936358603;6.6898897044919;7.43127193688566;6.15828918585062
GL8_15_D_GS;1.27513241940359;-535.303078529529;18.2088022529691;1.74971699176309;1.8930584066011;2.76531015183718
GL8_19_C_YA;5.5798906358455;17.3498429478778;-12.6750452107418;-6.44425849164644;-2.37972736487303;-0.68928583935514
GL8_22_C_GS;3.53887494793721;303.998025779523;35.8198286315052;-1.78148798608411;3.06784899671061;1.58551595873531
GL8_29_A_GS;2.37765796707298;-227.52008224973;-31.7439632054527;-1.50991528343933;-1.36799042554311;0.958661435715636
GL8_30_D_YA;4.86605989981959;156.206650400912;30.8926122434043;-3.43911521627721;-0.238271515624168;1.67062771766289
GL8_4_B_YA;3.42622532076657;-111.240391496048;-17.7392804931831;-3.64471379942382;-0.393757523470654;-0.655696604403424
GT1_11_A_YA;-0.228546066599595;-402.519410634111;-84.8683363004913;2.57141253677701;0.924761993094183;2.12442921202501
GT1_22_A_GS;2.92443281182694;-126.951119793301;-11.9696333915786;2.97436981070026;4.68646934438928;5.98432199373368
GT1_23_D_YA;-1.93419018044682;-76.6856108732952;-25.9800093939189;2.54762092411967;1.50107163484734;0.493642695100785
GT1_6_B_GS;-0.0252563032582671;63.9149374306576;16.7859906379105;0.815134291152326;0.759019561915848;0.667389499008731
GT2_18_C_YA;1.37237554746912;275.525093146762;25.9659379653972;-2.8838754414378;-2.38098226331936;-1.45275365171933
GT2_2_B_GS;5.17221844361245;-486.085086238337;-54.8728201385699;-0.184922967536666;-1.84090713465172;4.86661239744514
GT2_23_D_YA;-1.83431203798667;-326.685621025715;-83.1742886223714;2.54757850786935;1.50086637688462;0.493586521725288
GT2_26_D_GS;-4.66228483249265;147.186268061949;41.8647461238252;1.3361386276335;-1.05135997126837;-3.48954909062378
GT2_27_B_YA;-2.48340647762941;132.543845202089;-1.29447107564513;2.90185140390535;2.48585289448891;0.295535537976258
GT2_9_C_GS;2.68963250358257;-297.563595958943;-27.4103523619064;1.32564924243103;0.0188198709505558;3.99379848609685
GT3_10_C_GS;0.490557114480047;-607.563606459258;-89.9061717712723;3.72539964356485;5.61832259211999;3.99383593642786
GT3_2_B_GS;-0.0251373740388452;-216.085074263781;-34.8759066815196;0.814963513717185;-0.240999330207718;0.66725848226865
GT5_1_D_YA;4.4636355766139;223.314399755147;52.4153185450824;-6.05206375177536;-4.09881114936163;-1.50668666694083
GT5_18_B_YA;2.81562115828628;-387.456174792349;-14.09000294957;-5.0978136093625;-3.31379606908219;-2.50442010223055
GT5_2_B_GS;0.574794155740321;233.914943567722;39.287425556757;-4.38483978698846;-3.24096058018925;-3.93258368552634
GT5_20_A_YA;4.6693970306644;-62.5193975390237;16.1220636228455;-6.02806812597704;-2.27536159906251;-1.47565753338671
GT5_26_C_GS;3.08999819492221;-337.563598282812;-42.4065653850094;-9.07375985542845;-7.38065320040931;-6.20552497392475
GT5_6_A_GS;-7.47146527361342;163.048891685428;18.032830310419;-2.22560869984392;-4.51283741984656;-9.61449045278405
GT6_10_B_GS;-1.95531385075441;353.914948842227;53.4520727468553;4.01488780907041;3.55875046947364;3.20907637829152
GT6_27_A_YA;-3.22825128066959;187.480613797784;13.7241760088999;3.77138665223565;2.32459719690138;0.524486486981086
GT6_29_D_GS;1.33528932586381;-462.813757309986;-81.4587945901445;1.33636448758253;2.94841749539115;2.50999963861932
GT6_30_C_YA;-2.72640222082188;165.525091004722;1.9680352575686;4.31546258727014;3.41869656235957;1.54700297023224
GT6_4_D_YA;-1.6348136213005;73.314395019556;1.22063406404266;3.14753550375246;2.90085885059842;1.69335971606374
GT6_5_C_GS;-0.109307331710277;652.436440857451;83.4187925447168;1.3257373605382;2.41873862140689;1.19417354975317
GT7_11_A_YA;-2.02857874150819;567.480629327973;131.310639468709;1.57144110640299;0.724490230996234;-0.475577434796543
GT7_12_C_YA;-2.62681405160262;-244.474926320873;-45.6271062513932;2.31566261782748;-0.181162129118358;-0.252955977791559
GT7_2_C_GS;-0.109030127890711;-17.5635849104293;-2.41036843023478;1.32542514000541;0.0187546638505967;1.19395961231982
GT7_22_B_GS;-3.22501029492435;-776.085094289118;-89.0388249911272;-0.184572883111788;-1.64069283326412;-3.53226756570048
GT7_5_A_GS;-3.07401105460954;-296.951125581911;-6.96910084459807;1.97440663115461;-0.713023745164655;-1.01519221108492
GT8_1_A_YA;-0.927869137994422;-522.51941336696;-96.6677383102275;2.37129506473967;2.12454150498246;1.52446080704942
GT8_11_D_YA;1.26472370617371;103.314396243288;15.2193266892731;-2.45227121850029;-1.09896054073251;-1.10655988819568
GT8_19_C_YA;3.97183125945764;-134.474921606654;-0.0316439712200918;-4.28385656986927;-0.78112711556075;-0.252872962388864
